baserent,balcony,noparkspaces,haskitchen,cellar,livingspace,petsallowed,geo_krs,lift,norooms,floor,garden,energyefficiencyclass
675.0,True,1.0,False,False,84.55,no,Kleve_Kreis,False,3.0,1.0,False,A_PLUS
601.08,True,1.0,True,True,42.66,yes,Leipzig,True,2.0,3.0,True,B
1214.98,True,1.0,False,True,93.46,negotiable,N?rnberg,True,3.0,2.0,False,A
670.78,True,1.0,False,True,60.98,negotiable,Cottbus,True,2.0,4.0,False,A
1370.0,True,1.0,False,True,107.26,negotiable,Borken_Kreis,True,3.0,2.0,False,A_PLUS
940.0,True,1.0,False,True,73.86,no,Mannheim,True,2.0,1.0,False,B
1350.0,True,1.0,True,True,102.86,negotiable,Heilbronn,True,3.0,2.0,False,A
500.0,True,1.0,False,False,63.11,no,Kleve_Kreis,True,2.0,2.0,False,A_PLUS
713.77,True,1.0,True,True,69.03,negotiable,Dresden,True,2.0,4.0,False,A
730.77,True,1.0,True,True,61.93,yes,Leipzig,True,2.0,0.0,True,B
850.0,False,1.0,False,False,79.0,negotiable,Rhein_Sieg_Kreis,True,2.5,0.0,False,A
1455.21,True,1.0,True,False,137.44,negotiable,Leipzig,True,5.0,1.0,True,D
1200.0,True,2.0,True,False,124.0,negotiable,Hannover_Kreis,False,3.0,1.0,False,A
1300.0,True,2.0,True,True,101.28,negotiable,Wolfsburg,False,3.0,2.0,False,A_PLUS
1199.0,True,1.0,True,True,125.05,negotiable,Braunschweig,True,4.0,3.0,False,A
1650.0,True,2.0,False,True,127.0,negotiable,Magdeburg,True,3.0,1.0,True,A
1560.0,True,1.0,True,True,80.17,no,M?nchen,True,2.0,1.0,True,A
1450.0,True,2.0,False,False,122.5,negotiable,Darmstadt_Dieburg_Kreis,False,4.0,0.0,True,A_PLUS
661.41,False,1.0,False,True,69.99,negotiable,Leipzig,False,2.0,0.0,False,B
1920.0,True,1.0,True,False,128.05,yes,Offenbach_Kreis,True,3.0,3.0,True,A
680.0,True,2.0,False,True,62.0,negotiable,Potsdam_Mittelmark_Kreis,True,2.0,1.0,True,A
1200.0,True,1.0,False,True,100.0,negotiable,Rhein_Erft_Kreis,False,4.0,1.0,False,A
818.0,True,1.0,True,True,61.96,negotiable,Augsburg,True,2.0,1.0,False,C
951.4,True,1.0,False,True,82.73,no,Mannheim,True,2.0,1.0,False,A_PLUS
996.95,True,1.0,True,True,106.74,negotiable,Dresden,True,4.0,1.0,False,A
1195.0,True,1.0,True,True,105.78,negotiable,Gro?_Gerau_Kreis,True,3.0,3.0,False,A_PLUS
1428.39,True,1.0,False,True,77.21,negotiable,M?nchen,True,3.0,4.0,False,B
1396.26,False,1.0,False,False,69.0,negotiable,F?rstenfeldbruck_Kreis,True,3.0,3.0,False,A
990.0,True,1.0,False,True,89.71,negotiable,Mettmann_Kreis,True,3.0,1.0,False,A_PLUS
870.0,False,1.0,False,False,73.0,negotiable,Landshut_Kreis,True,3.0,1.0,False,A_PLUS
745.0,True,1.0,False,False,83.0,negotiable,Kleve_Kreis,True,3.0,5.0,False,A_PLUS
1552.24,True,1.0,True,True,86.96,negotiable,Berlin,True,3.0,3.0,False,B
947.32,True,1.0,True,True,86.12,negotiable,Bremen,True,3.0,2.0,False,D
975.0,True,1.0,True,True,108.64,no,Bremen,True,3.0,0.0,False,A
1124.32,True,1.0,False,True,97.98,negotiable,Leipzig,True,4.0,4.0,False,B
645.0,False,1.0,False,True,60.2,no,Dresden,True,2.0,1.0,True,A
780.0,True,1.0,True,True,59.0,negotiable,Hamburg,True,2.0,2.0,False,C
2100.0,True,1.0,True,True,97.3,no,Berlin,True,3.0,5.0,False,B
2090.0,True,1.0,True,True,98.0,negotiable,M?nchen,True,3.0,0.0,True,A
1060.0,True,2.0,True,True,102.0,negotiable,Aachen_Kreis,True,4.0,0.0,True,A
1150.0,True,1.0,True,True,62.0,negotiable,Hamburg,True,2.0,2.0,False,A
1195.0,False,1.0,False,True,50.0,no,M?nchen,True,2.0,2.0,False,C
940.0,True,2.0,True,True,94.0,no,Rheingau_Taunus_Kreis,True,3.0,1.0,False,A
995.0,True,1.0,True,True,101.19,yes,M?nchengladbach,True,3.0,2.0,True,A_PLUS
1290.0,True,1.0,True,True,52.82,no,M?nchen,True,2.0,2.0,False,C
830.0,True,1.0,False,True,60.67,no,Mainz,True,2.0,1.0,False,A
910.0,True,1.0,False,True,86.0,negotiable,Rhein_Neckar_Kreis,True,3.0,2.0,False,B
970.0,True,1.0,False,True,91.0,no,Rheingau_Taunus_Kreis,True,3.0,2.0,False,B
1300.0,True,1.0,True,True,101.71,negotiable,Wiesbaden,False,3.0,0.0,False,B
990.0,True,1.0,True,False,85.0,no,Offenbach_Kreis,True,3.0,1.0,False,A
1100.0,True,1.0,True,True,116.3,no,G?ppingen_Kreis,True,4.5,3.0,False,B
500.0,False,2.0,True,False,65.0,negotiable,Aachen_Kreis,False,2.0,1.0,True,B
1600.0,True,2.0,True,False,140.0,negotiable,Braunschweig,True,4.0,0.0,True,A_PLUS
1290.0,True,1.0,True,False,101.0,negotiable,Bonn,True,4.0,4.0,False,A
870.0,True,1.0,False,True,87.0,negotiable,Aachen_Kreis,True,3.0,2.0,False,A_PLUS
1230.0,True,1.0,False,True,102.71,no,Augsburg,True,4.0,1.0,False,A_PLUS
1035.0,True,1.0,True,True,91.0,negotiable,Hamburg,True,3.0,4.0,False,C
1370.0,True,1.0,False,True,137.0,negotiable,Wetteraukreis,False,4.0,1.0,False,A
2475.0,True,1.0,True,True,109.57,negotiable,M?nchen,True,4.0,7.0,False,B
1811.45,True,1.0,True,True,100.08,negotiable,Berlin,True,4.0,3.0,False,B
2390.0,True,1.0,True,True,92.19,negotiable,M?nchen,False,3.0,0.0,True,A_PLUS
700.0,True,1.0,True,False,80.9,no,Bremen,False,2.0,2.0,False,A
980.0,True,1.0,False,True,88.15,no,B?blingen_Kreis,True,3.0,4.0,False,B
675.12,True,1.0,True,False,63.2,negotiable,Leipzig,True,2.0,5.0,False,B
1177.07,False,1.0,True,True,87.7,yes,Leipzig,True,3.0,5.0,False,C
1495.0,True,1.0,False,True,124.0,no,Main_Kinzig_Kreis,False,5.0,1.0,False,A
1049.0,True,1.0,True,True,105.1,negotiable,Magdeburg,True,4.0,1.0,False,B
1900.0,True,1.0,True,True,112.0,no,Main_Taunus_Kreis,True,4.0,0.0,True,A
2450.0,True,1.0,True,True,148.04,negotiable,Frankfurt_am_Main,True,5.0,3.0,False,A_PLUS
1195.0,True,1.0,True,True,105.78,negotiable,Gro?_Gerau_Kreis,True,3.0,1.0,False,A_PLUS
1490.0,True,2.0,False,True,84.77,no,Stuttgart,True,3.0,1.0,True,B
495.0,True,1.0,False,False,62.05,negotiable,Leipzig,True,2.0,1.0,True,B
1700.0,True,2.0,True,False,171.91,negotiable,Offenbach_Kreis,True,5.0,1.0,False,A
1430.0,True,1.0,True,True,95.46,negotiable,Berlin,True,3.0,5.0,False,B
875.0,True,1.0,False,True,57.42,negotiable,D?sseldorf,True,2.0,2.0,False,B
1060.0,True,1.0,False,True,94.69,negotiable,Borken_Kreis,True,3.0,1.0,False,A_PLUS
930.0,True,1.0,True,True,89.27,negotiable,Aachen,True,3.0,3.0,False,A
1490.0,True,1.0,True,True,101.09,no,Frankfurt_am_Main,True,3.0,6.0,False,A
1490.0,True,1.0,False,True,140.0,negotiable,Hannover_Kreis,False,3.5,2.0,False,A_PLUS
1250.0,True,2.0,False,True,110.0,no,Darmstadt_Dieburg_Kreis,True,3.0,1.0,False,A
1451.3,True,1.0,True,True,126.2,yes,Dresden,True,4.0,4.0,False,C
1500.0,True,2.0,False,True,137.0,no,Rosenheim_Kreis,True,4.0,2.0,False,A
893.32,True,1.0,False,True,77.68,no,Mannheim,True,2.0,4.0,False,A_PLUS
1257.76,False,1.0,True,True,88.45,yes,Leipzig,True,3.0,5.0,False,B
916.47,True,1.0,False,False,96.0,negotiable,Gro?_Gerau_Kreis,True,3.0,0.0,False,B
798.0,True,1.0,False,False,84.0,no,Recklinghausen_Kreis,True,2.5,2.0,False,B
2440.0,True,1.0,True,True,147.57,negotiable,Frankfurt_am_Main,True,4.0,5.0,False,A_PLUS
1282.0,True,1.0,False,True,55.0,no,M?nchen,True,2.0,0.0,False,C
780.0,True,1.0,False,True,59.95,negotiable,Wolfsburg,False,2.0,1.0,False,A_PLUS
2080.0,True,1.0,False,True,160.0,no,M?nchengladbach,True,4.0,2.0,False,C
1090.0,True,1.0,False,True,94.67,negotiable,Bamberg,True,3.0,3.0,False,A
1666.0,True,2.0,True,True,98.18,negotiable,M?nchen,True,4.0,1.0,False,B
1095.0,True,1.0,False,True,68.63,negotiable,Berlin,True,3.0,4.0,True,A
1110.0,True,1.0,True,True,88.8,negotiable,Hamburg,True,3.0,0.0,False,A
1885.0,True,1.0,True,True,111.0,negotiable,Offenbach_am_Main,True,4.0,6.0,False,B
1750.0,True,1.0,False,True,94.0,negotiable,M?nchen,True,3.0,5.0,False,B
1240.0,True,1.0,False,False,165.58,negotiable,Leipzig,True,6.0,4.0,True,B
820.0,True,1.0,True,True,96.14,negotiable,M?hldorf_am_Inn_Kreis,True,3.0,1.0,False,A
950.0,True,1.0,False,True,84.0,no,Bonn,False,3.0,1.0,False,A_PLUS
1580.0,True,1.0,False,True,165.0,negotiable,M?nchengladbach,True,3.0,3.0,False,A
714.0,True,1.0,False,False,70.0,yes,Berlin,True,3.0,5.0,True,B
2450.0,True,1.0,True,True,101.0,no,M?nchen,True,3.0,3.0,False,A_PLUS
1010.08,False,1.0,True,True,74.6,yes,Leipzig,True,3.0,5.0,False,B
1089.94,True,1.0,True,False,101.39,negotiable,Leipzig,True,4.0,3.0,False,B
930.0,True,1.0,False,True,85.58,no,Heilbronn_Kreis,True,2.5,1.0,False,A
1070.0,True,1.0,True,True,90.0,no,Harburg_Kreis,True,3.0,3.0,False,A
2490.0,True,15.0,True,True,108.0,yes,Frankfurt_am_Main,True,3.0,0.0,False,A_PLUS
950.0,True,1.0,False,True,90.6,no,G?tersloh_Kreis,True,2.0,2.0,False,A_PLUS
966.0,True,1.0,False,False,84.0,no,Wetteraukreis,True,3.0,3.0,False,A
870.0,True,1.0,True,False,83.0,no,Stade_Kreis,False,3.0,1.0,True,A
800.0,True,2.0,False,False,91.0,negotiable,G?tersloh_Kreis,False,3.0,2.0,False,A_PLUS
1525.0,True,1.0,False,True,130.0,no,Main_Kinzig_Kreis,False,5.0,1.0,False,A
1100.0,True,1.0,False,True,75.4,no,Main_Taunus_Kreis,True,3.0,1.0,False,A
1179.36,True,1.0,True,True,98.28,yes,Leipzig,True,4.0,1.0,False,B
1750.0,True,1.0,True,True,107.0,negotiable,Frankfurt_am_Main,True,3.0,1.0,False,A
1030.0,True,1.0,False,True,114.54,no,Leipzig,True,4.0,2.0,False,B
1356.07,True,1.0,True,True,101.96,yes,Dresden,True,4.0,2.0,False,C
980.0,True,1.0,False,True,81.9,negotiable,Landshut_Kreis,True,4.0,1.0,False,A
670.0,True,1.0,False,True,70.0,negotiable,Mettmann_Kreis,False,2.0,1.0,False,A
1275.0,True,1.0,False,True,101.67,negotiable,D?sseldorf,True,4.0,3.0,False,B
1055.0,True,1.0,True,True,85.8,negotiable,Mannheim,True,3.0,4.0,False,B
1450.0,True,1.0,False,True,105.0,negotiable,Mettmann_Kreis,True,3.0,2.0,False,A_PLUS
795.06,True,1.0,True,False,53.36,negotiable,Frankfurt_am_Main,True,2.0,1.0,False,B
930.0,True,1.0,True,True,93.12,negotiable,M?hldorf_am_Inn_Kreis,False,3.0,1.0,False,A
852.0,True,1.0,True,True,63.01,negotiable,Offenbach_am_Main,True,2.0,1.0,False,A_PLUS
1450.0,True,1.0,False,True,86.0,yes,M?nchen_Kreis,True,2.0,0.0,False,B
1429.88,True,1.0,True,False,130.59,negotiable,Leipzig,True,5.0,2.0,True,D
1150.0,True,1.0,True,True,119.0,no,Ortenaukreis,True,4.0,2.0,False,A
900.0,True,1.0,False,False,101.23,negotiable,Kleve_Kreis,False,3.0,1.0,False,A_PLUS
890.0,True,1.0,True,True,84.34,no,Segeberg_Kreis,True,2.0,2.0,False,A_PLUS
850.0,True,1.0,True,True,71.2,negotiable,Bamberg,True,2.0,1.0,False,A
1884.0,True,1.0,True,False,92.58,negotiable,Berlin,True,4.0,3.0,False,C
2300.0,True,2.0,False,True,161.5,no,Frankfurt_am_Main,True,4.0,3.0,False,C
2090.0,True,3.0,False,True,142.0,negotiable,D?sseldorf,True,5.0,3.0,False,A
999.0,True,1.0,True,False,64.46,negotiable,Frankfurt_am_Main,True,2.0,7.0,False,B
986.0,True,2.0,True,True,78.0,no,Heilbronn_Kreis,True,2.0,2.0,False,A_PLUS
1060.0,True,1.0,False,True,114.11,negotiable,Leipzig,True,4.0,0.0,False,B
2200.0,True,1.0,True,True,164.0,negotiable,Dortmund,True,3.0,3.0,False,A
2333.51,True,1.0,True,True,125.39,negotiable,Berlin,True,4.0,5.0,False,B
1660.0,True,2.0,False,True,103.5,negotiable,Frankfurt_am_Main,True,4.0,2.0,False,A
1399.0,True,1.0,True,True,63.72,no,M?nchen,True,2.0,0.0,True,B
1128.68,True,1.0,False,True,122.35,negotiable,Leipzig,True,5.0,3.0,False,B
1327.0,True,1.0,True,True,98.28,negotiable,Mannheim,True,3.0,3.0,False,B
1240.0,True,2.0,False,True,108.0,negotiable,Bamberg,True,3.0,3.0,False,A
1499.49,True,1.0,True,True,107.49,yes,Leipzig,True,3.0,2.0,True,B
724.3,True,1.0,False,False,72.43,negotiable,Cottbus,True,3.0,3.0,False,A
1207.5,True,1.0,True,False,115.0,negotiable,Pinneberg_Kreis,False,3.5,2.0,False,A_PLUS
1624.0,True,1.0,True,True,116.0,negotiable,D?sseldorf,True,4.0,1.0,False,A
1498.0,True,1.0,False,False,107.0,negotiable,K?ln,True,4.0,1.0,False,A
684.92,True,1.0,False,False,65.23,negotiable,Gro?_Gerau_Kreis,True,2.0,4.0,False,B
1200.0,True,1.0,False,False,142.0,negotiable,Kleve_Kreis,True,4.0,2.0,False,A_PLUS
970.0,True,1.0,True,False,87.47,negotiable,Leipzig,True,3.0,2.0,True,A
1645.0,True,2.0,False,True,136.0,no,Aachen,True,3.0,4.0,False,B
680.0,True,1.0,False,False,52.64,no,Ingolstadt,True,2.0,0.0,True,A_PLUS
1245.0,True,1.0,True,True,113.24,negotiable,Harburg_Kreis,True,4.0,1.0,True,A
990.0,False,1.0,False,True,97.0,negotiable,Rhein_Sieg_Kreis,False,4.0,1.0,False,A
1450.0,False,1.0,True,False,94.0,no,Frankfurt_am_Main,True,3.0,5.0,False,B
1150.0,True,1.0,False,True,115.35,negotiable,Leipzig,True,4.0,3.0,False,B
1610.0,True,2.0,False,True,160.0,no,Rheingau_Taunus_Kreis,True,5.0,3.0,False,B
814.62,True,1.0,True,True,90.51,no,Bad_Kreuznach_Kreis,True,3.0,2.0,False,B
825.0,True,1.0,False,True,68.5,negotiable,Pfaffenhofen_an_der_Ilm_Kreis,False,2.0,0.0,True,A
760.0,True,1.0,False,True,52.24,no,Mainz,True,2.0,2.0,False,B
1926.0,True,14.0,False,True,128.4,no,Bonn,True,4.0,5.0,True,A_PLUS
850.0,True,1.0,False,True,85.0,no,Mettmann_Kreis,False,3.0,1.0,False,A_PLUS
1460.0,True,1.0,True,True,68.0,no,M?nchen,False,2.0,1.0,True,A_PLUS
1015.0,True,1.0,True,True,61.25,negotiable,Frankfurt_am_Main,True,2.0,3.0,False,A
1855.0,True,1.0,False,True,145.0,negotiable,Potsdam_Mittelmark_Kreis,True,5.0,2.0,True,A
1780.0,True,1.0,True,False,96.3,negotiable,M?nchen,False,3.0,1.0,False,A_PLUS
760.0,True,1.0,False,True,67.72,negotiable,Dresden,True,2.0,3.0,False,A
1164.0,True,1.0,False,True,97.0,negotiable,Magdeburg,True,3.0,4.0,False,B
1534.0,True,1.0,False,True,82.92,negotiable,Berlin,True,4.0,2.0,False,A
1630.0,True,1.0,True,True,82.18,no,M?nchen,True,3.0,0.0,True,A_PLUS
770.0,False,1.0,True,True,68.0,negotiable,Pfaffenhofen_an_der_Ilm_Kreis,False,3.0,0.0,False,B
1139.04,True,1.0,True,True,97.95,yes,Leipzig,True,4.0,1.0,False,C
1105.14,True,1.0,False,True,116.33,negotiable,Dortmund,True,3.0,1.0,False,A
1040.0,True,1.0,False,True,57.77,negotiable,M?nchen,True,2.0,2.0,False,B
945.0,True,1.0,False,True,90.31,no,Main_Kinzig_Kreis,True,3.0,3.0,False,B
1570.0,True,2.0,True,True,94.91,negotiable,Ebersberg_Kreis,True,4.0,0.0,True,B
1190.0,True,1.0,False,True,103.5,no,Ludwigsburg_Kreis,True,3.0,3.0,False,C
1300.0,True,1.0,True,True,95.0,negotiable,Mannheim,True,3.0,3.0,False,B
1703.7,True,1.0,True,True,126.2,yes,Dresden,True,4.0,4.0,False,C
2876.04,True,1.0,True,True,159.78,negotiable,Berlin,True,4.0,6.0,False,B
1050.0,True,1.0,False,True,108.0,negotiable,Bielefeld,True,3.0,2.0,False,A
700.0,True,1.0,False,True,71.55,no,G?tersloh_Kreis,True,2.0,1.0,False,A
1199.0,True,1.0,True,True,100.0,negotiable,Hannover_Kreis,True,2.0,4.0,False,C
750.0,True,1.0,True,False,90.0,no,G?ppingen_Kreis,True,2.5,2.0,False,F
2000.0,True,1.0,True,True,71.0,no,M?nchen,True,3.0,4.0,True,B
922.3,True,1.0,True,True,75.3,yes,Leipzig,True,3.0,2.0,False,C
1490.0,True,1.0,True,True,101.09,no,Frankfurt_am_Main,True,3.0,6.0,False,A
1050.0,True,1.0,False,True,96.28,negotiable,Main_Kinzig_Kreis,True,3.0,3.0,False,B
1450.0,True,1.0,True,True,80.0,negotiable,Ludwigsburg_Kreis,True,2.5,3.0,True,A
2600.0,True,1.0,True,True,99.7,negotiable,M?nchen,False,3.0,1.0,False,A_PLUS
920.0,True,1.0,True,False,71.63,negotiable,Berlin,True,2.0,4.0,False,B
695.0,True,1.0,True,False,82.0,no,Celle_Kreis,False,3.0,2.0,True,D
1170.41,True,1.0,True,False,105.44,negotiable,Leipzig,True,4.0,1.0,True,D
963.16,True,1.0,True,True,77.3,yes,Leipzig,True,3.0,3.0,False,C
1290.0,True,1.0,True,True,49.61,yes,M?nchen,True,2.0,7.0,True,B
990.0,True,1.0,True,False,71.36,negotiable,Frankfurt_am_Main,True,2.0,4.0,False,B
855.0,True,1.0,False,True,74.4,yes,Dresden,True,3.0,4.0,True,B
980.0,True,2.0,False,False,78.33,no,Ingolstadt,True,3.0,0.0,True,A_PLUS
1260.0,True,1.0,False,True,120.0,negotiable,Leipzig,True,4.0,1.0,False,C
1100.0,True,1.0,False,False,122.68,no,Main_Kinzig_Kreis,True,4.0,1.0,False,A
1127.0,True,1.0,False,True,107.39,negotiable,Dortmund,True,3.0,1.0,False,A_PLUS
915.0,True,1.0,False,True,72.0,negotiable,Potsdam_Mittelmark_Kreis,True,2.0,1.0,True,A
1300.0,True,1.0,False,False,124.15,no,Dresden,True,5.0,6.0,False,B
1100.0,True,1.0,False,True,118.0,no,Pfaffenhofen_an_der_Ilm_Kreis,False,3.0,0.0,True,A_PLUS
951.4,True,1.0,False,True,82.73,no,Mannheim,True,2.0,2.0,False,A_PLUS
888.51,True,1.0,True,False,66.06,yes,Dresden,True,2.0,5.0,False,C
1230.0,True,1.0,False,True,97.42,negotiable,G?ppingen_Kreis,True,4.0,1.0,True,A_PLUS
1162.0,True,1.0,False,True,105.0,negotiable,Ortenaukreis,True,4.0,2.0,False,B
1700.0,True,1.0,True,True,98.18,no,K?ln,True,3.0,4.0,False,B
860.0,True,1.0,True,False,55.97,negotiable,Mainz,True,2.0,4.0,False,B
815.0,True,1.0,False,False,68.0,negotiable,Darmstadt_Dieburg_Kreis,False,2.0,1.0,False,A_PLUS
791.0,True,1.0,True,True,68.74,negotiable,Pinneberg_Kreis,True,2.0,2.0,True,B
680.0,True,1.0,True,True,54.58,negotiable,Mannheim,True,2.0,3.0,False,B
1572.86,True,1.0,True,False,122.88,yes,Dresden,True,5.0,3.0,False,C
547.86,True,1.0,True,True,42.47,yes,Leipzig,True,2.0,1.0,True,B
1380.0,True,2.0,True,True,115.0,no,B?blingen_Kreis,True,4.0,2.0,False,A
1315.09,True,1.0,False,True,138.43,negotiable,Dortmund,True,4.0,2.0,False,A_PLUS
1232.81,True,1.0,True,True,97.92,yes,Leipzig,True,4.0,1.0,False,B
1125.0,True,1.0,False,True,86.5,negotiable,D?sseldorf,True,3.0,2.0,False,B
930.0,True,1.0,False,True,97.23,no,G?tersloh_Kreis,True,3.0,1.0,False,A
735.0,True,1.0,False,True,70.0,negotiable,Rhein_Erft_Kreis,True,2.0,0.0,True,C
1245.0,True,1.0,True,True,93.63,negotiable,Mannheim,True,3.0,0.0,True,B
1050.0,True,1.0,False,True,52.25,no,M?nchen,True,2.0,0.0,True,A
845.0,True,1.0,False,True,58.43,negotiable,D?sseldorf,True,2.0,4.0,False,B
1151.07,True,1.0,True,False,89.23,yes,Dresden,True,3.0,2.0,False,C
1020.0,True,1.0,True,True,91.93,no,Mainz,True,3.0,2.0,False,B
1100.0,True,2.0,False,True,118.0,negotiable,Bielefeld,True,4.0,0.0,True,A
1200.0,True,1.0,False,True,57.13,no,M?nchen,False,2.0,3.0,True,A_PLUS
1120.0,True,1.0,False,True,114.11,negotiable,Leipzig,True,4.0,0.0,False,B
300.0,False,1.0,True,True,21.0,negotiable,Dresden,True,1.0,1.0,True,B
960.0,True,1.0,False,True,110.59,no,G?tersloh_Kreis,True,4.0,0.0,True,A_PLUS
1110.0,True,2.0,False,True,119.0,negotiable,Westerwaldkreis,True,3.0,1.0,False,A
766.0,True,1.0,False,True,95.0,no,Borken_Kreis,True,3.0,1.0,False,A_PLUS
965.0,True,1.0,False,True,76.0,no,Rheinisch_Bergischer_Kreis,False,2.0,1.0,False,A_PLUS
900.0,True,1.0,False,False,100.0,no,M?hldorf_am_Inn_Kreis,False,4.5,1.0,True,A
1230.0,True,1.0,False,True,77.1,negotiable,N?rnberg,True,2.0,2.0,False,D
1350.0,True,1.0,False,True,99.45,negotiable,M?nster,True,3.5,2.0,False,A_PLUS
1895.0,True,1.0,True,True,95.0,negotiable,Frankfurt_am_Main,True,4.0,0.0,True,A
801.54,True,1.0,True,True,65.7,yes,Leipzig,True,2.0,1.0,True,C
1490.0,True,1.0,False,True,70.0,yes,M?nchen,False,3.0,1.0,True,A_PLUS
1526.66,True,1.0,True,True,78.29,negotiable,Berlin,True,3.0,7.0,False,B
1205.0,True,1.0,False,True,110.54,negotiable,Dortmund,True,3.0,4.0,False,A_PLUS
990.0,False,1.0,True,True,33.0,no,M?nchen,True,1.0,2.0,True,A
1183.42,True,1.0,True,True,108.29,yes,Leipzig,True,4.0,4.0,True,A
900.49,True,1.0,True,False,79.04,negotiable,Stade_Kreis,True,2.0,0.0,True,A_PLUS
850.0,True,1.0,False,True,58.78,no,Ebersberg_Kreis,True,2.0,1.0,False,B
1455.21,True,1.0,True,False,137.44,negotiable,Leipzig,True,5.0,1.0,True,D
1175.0,True,1.0,False,True,81.0,negotiable,Main_Taunus_Kreis,False,3.0,1.0,False,A
1365.0,True,1.0,True,True,65.0,no,M?nchen,True,2.0,1.0,False,A
1013.0,True,1.0,True,True,91.73,no,Heilbronn,True,4.0,4.0,False,A
1160.0,True,1.0,True,True,68.13,negotiable,Frankfurt_am_Main,True,2.0,6.0,False,A
740.0,True,1.0,False,True,82.23,no,Aachen,False,3.0,1.0,False,A
1050.0,True,1.0,False,True,75.0,no,Wiesbaden,False,3.0,0.0,False,A_PLUS
1370.0,True,2.0,False,True,115.0,no,Wetteraukreis,True,4.0,2.0,False,B
560.0,True,1.0,False,True,48.6,yes,Dresden,True,2.0,2.0,True,B
1915.0,True,2.0,True,False,159.02,negotiable,Bielefeld,True,3.0,2.0,False,A
969.05,True,1.0,True,True,75.12,yes,Dresden,True,3.0,4.0,False,B
1265.0,True,2.0,False,False,110.0,no,Wetteraukreis,True,3.0,3.0,False,A
780.15,True,1.0,False,True,74.0,negotiable,Rhein_Sieg_Kreis,True,2.5,4.0,False,A_PLUS
910.0,True,1.0,True,True,78.0,negotiable,Hamburg,True,3.0,4.0,False,C
795.0,True,1.0,True,True,52.8,no,Frankfurt_am_Main,True,2.0,1.0,True,A
1397.0,True,1.0,False,True,114.53,negotiable,Bochum,True,3.0,2.0,False,A_PLUS
1300.0,True,2.0,True,True,108.0,negotiable,Ingolstadt,True,2.0,2.0,False,A_PLUS
1160.0,True,1.0,False,True,93.0,no,Wetteraukreis,True,3.0,0.0,True,B
800.0,True,1.0,False,False,80.0,no,Hannover_Kreis,True,3.0,1.0,False,A_PLUS
1428.0,True,2.0,False,False,114.0,negotiable,Wolfsburg,False,3.0,3.0,False,B
987.49,True,1.0,True,False,89.97,negotiable,Leipzig,True,3.0,3.0,False,B
630.0,True,1.0,True,False,61.92,negotiable,Leipzig,True,2.0,3.0,False,B
1860.0,True,1.0,False,True,150.3,no,Bonn,True,4.0,3.0,False,A_PLUS
789.0,True,1.0,True,True,69.6,negotiable,Celle_Kreis,True,2.0,0.0,False,A
1045.0,True,1.0,False,True,80.75,negotiable,D?sseldorf,True,3.0,1.0,False,B
979.89,True,1.0,True,False,88.92,negotiable,Leipzig,True,3.0,4.0,False,B
876.62,True,1.0,True,True,74.29,yes,Leipzig,True,2.0,5.0,False,B
2025.0,True,1.0,True,False,135.0,yes,Offenbach_Kreis,True,3.0,3.0,True,A
849.98,True,1.0,True,False,56.29,yes,Dresden,True,2.0,6.0,False,C
1043.64,True,1.0,True,True,86.97,yes,Dresden,True,3.5,0.0,False,B
673.73,True,1.0,True,True,51.04,yes,Dresden,True,2.0,1.0,False,B
1360.0,True,1.0,False,False,160.0,no,Potsdam_Mittelmark_Kreis,False,5.0,1.0,True,A_PLUS
890.0,True,1.0,False,True,97.3,negotiable,Main_Kinzig_Kreis,True,3.0,4.0,False,B
1900.0,True,1.0,True,True,114.89,negotiable,Frankfurt_am_Main,True,4.0,3.0,False,A_PLUS
860.0,True,1.0,True,True,64.0,negotiable,Bochum,True,3.0,0.0,False,A_PLUS
780.0,True,1.0,False,True,75.0,no,M?nster,False,2.0,1.0,False,A
885.0,True,1.0,True,False,57.74,negotiable,Frankfurt_am_Main,True,2.0,2.0,False,B
869.0,True,2.0,True,True,79.0,no,Heilbronn_Kreis,True,3.0,2.0,False,B
979.0,True,2.0,False,True,108.74,negotiable,Leipzig_Kreis,True,4.0,1.0,False,A
740.52,True,1.0,True,True,56.1,yes,Dresden,True,2.0,1.0,False,B
1295.0,True,2.0,False,False,130.0,no,Recklinghausen_Kreis,True,4.0,1.0,True,A_PLUS
1423.1,True,1.0,True,True,59.3,negotiable,M?nchen,True,2.0,4.0,False,B
618.57,True,1.0,True,True,42.66,yes,Leipzig,True,2.0,4.0,True,B
1228.0,True,2.0,False,True,122.81,negotiable,Leipzig_Kreis,True,4.0,1.0,False,A
950.0,True,1.0,False,True,85.6,no,Main_Kinzig_Kreis,True,3.0,3.0,False,A_PLUS
1866.0,True,2.0,True,True,128.72,yes,Bonn,True,3.0,0.0,False,A
1320.0,True,2.0,False,True,123.0,negotiable,Ludwigsburg_Kreis,True,4.0,2.0,False,B
390.0,True,1.0,False,False,38.0,no,Steinfurt_Kreis,True,2.0,3.0,False,A_PLUS
1400.0,True,1.0,True,True,89.9,no,Berlin,True,3.0,2.0,False,B
1400.0,True,1.0,False,True,117.0,yes,G?ppingen_Kreis,False,4.0,1.0,False,A
1650.0,True,2.0,False,True,127.0,negotiable,Magdeburg,True,3.0,1.0,True,A
855.0,True,1.0,False,False,92.4,no,Kleve_Kreis,True,3.0,1.0,False,A_PLUS
